text,label,label_id
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",ham,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,1
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,spam,1
Hey now am free you can call me.,ham,0
Should I head straight there or what,ham,0
Hi da:)how is the todays class?,ham,0
"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154",spam,1
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,ham,0
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,spam,1
"I can't right this second, gotta hit people up first",ham,0
Shall call now dear having food,ham,0
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",spam,1
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,spam,1
Sorry about that this is my mates phone and i didnt write it love Kate,ham,0
It has issues right now. Ill fix for her by tomorrow.,ham,0
Cos darren say ü considering mah so i ask ü...,ham,0
Ok that's great thanx a lot.,ham,0
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,spam,1
"Haha, that was the first person I was gonna ask",ham,0
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,ham,0
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,ham,0
"Yes, my reg is  Ciao!",ham,0
What is this 'hex' place you talk of? Explain!,ham,0
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",ham,0
Do you know when dad will be back?,ham,0
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,ham,0
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,ham,0
"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",ham,0
I‘m parked next to a MINI!!!! When are you coming in today do you think?,ham,0
"Yo, you around? Just got my car back",ham,0
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",spam,1
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,ham,0
Sorry me going home first... Daddy come fetch ü later...,ham,0
I sent them. Do you like?,ham,0
THANX 4 PUTTIN DA FONE DOWN ON ME!!,ham,0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham,0
Bring it if you got it,ham,0
This weekend is fine (an excuse not to do too much decorating),ham,0
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,ham,0
Great to hear you are settling well. So what's happenin wit ola?,ham,0
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,ham,0
Neshanth..tel me who r u?,ham,0
True. Its easier with her here.,ham,0
Howz that persons story,ham,0
"Sorry, I'll call later",ham,0
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam,1
Tension ah?what machi?any problem?,ham,0
"K, I might come by tonight then if my class lets out early",ham,0
Its hard to believe things like this. All can say lie but think twice before saying anything to me.,ham,0
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",spam,1
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,ham,0
Good night my dear.. Sleepwell&amp;Take care,ham,0
meet you in corporation st outside gap … you can see how my mind is working!,ham,0
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",spam,1
yes baby! I need to stretch open your pussy!,ham,0
My uncles in Atlanta. Wish you guys a great semester.,ham,0
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,spam,1
Check audrey's status right now,ham,0
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",spam,1
Hey what happen de. Are you alright.,ham,0
U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,spam,1
"I noe la... U wana pei bf oso rite... K lor, other days den...",ham,0
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,spam,1
I'm in office now . I will call you  &lt;#&gt;  min:),ham,0
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",ham,0
Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,ham,0
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",ham,0
I fetch yun or u fetch?,ham,0
Badrith is only for chennai:)i will surely pick for us:)no competition for him.,ham,0
No..he joined today itself.,ham,0
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham,0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,ham,0
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham,0
Go where n buy? Juz buy when we get there lar.,ham,0
Ok i msg u b4 i leave my house.,ham,0
What happened to our yo date?,ham,0
"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",ham,0
Ok I'm gonna head up to usf in like fifteen minutes,ham,0
The new deus ex game comin early next yr,ham,0
I think it's all still in my car,ham,0
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,ham,0
Waiting for your call.,ham,0
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",ham,0
Does not operate after  &lt;#&gt;  or what,ham,0
Remember on that day..,ham,0
K then 2marrow are you coming to class.,ham,0
Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,ham,0
Nothing just getting msgs by dis name wit different no's..,ham,0
What type of stuff do you sing?,ham,0
K still are you loving me.,ham,0
Nope. Meanwhile she talk say make i greet you.,ham,0
But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,ham,0
Hey leave it. not a big deal:-) take care.,ham,0
I'll probably be by tomorrow (or even later tonight if something's going on),ham,0
Yeah imma come over cause jay wants to do some drugs,ham,0
I just really need shit before tomorrow and I know you won't be awake before like 6,ham,0
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,ham,0
Even if he my friend he is a priest call him now,ham,0
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,ham,0
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",spam,1
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,1
Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,ham,0
Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,1
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,ham,0
"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",ham,0
"Jay wants to work out first, how's 4 sound?",ham,0
Thanks love. But am i doing torch or bold.,ham,0
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham,0
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,ham,0
Ok...,ham,0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,ham,0
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ham,0
Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,ham,0
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,spam,1
Cramps stopped. Going back to sleep,ham,0
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",ham,0
Sorry de i went to shop.,ham,0
Aight do you still want to get money,ham,0
Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,ham,0
"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",spam,1
Sian... Aft meeting supervisor got work 2 do liao... U working now?,ham,0
I think asking for a gym is the excuse for lazy people. I jog.,ham,0
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,ham,0
What u talking bout early morning? It's almost noon where your at!,ham,0
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",ham,0
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,ham,0
Mum not going robinson already.,ham,0
Draw va?i dont think so:),ham,0
For my family happiness..,ham,0
Hi! This is Roger from CL. How are you?,ham,0
"Not yet chikku..going to room nw, i'm in bus..",ham,0
You in your room? I need a few,ham,0
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",ham,0
I liked your new house,ham,0
K k:) sms chat with me.,ham,0
Also where's the piece,ham,0
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",ham,0
He's in lag. That's just the sad part but we keep in touch thanks to skype,ham,0
K.i will send in  &lt;#&gt;  min:),ham,0
K..i deleted my contact that why?,ham,0
Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,ham,0
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,spam,1
ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,spam,1
Ü bot notes oredi... Cos i juz rem i got...,ham,0
I told your number to gautham..,ham,0
i can call in  &lt;#&gt;  min if thats ok,ham,0
"It's that time of the week again, ryan",ham,0
Hey do you want anything to buy:),ham,0
"Nothing really, just making sure everybody's up to speed",ham,0
"No my blankets are sufficient, thx",ham,0
I enjoy watching and playing football and basketball. Anything outdoors. And you?,ham,0
Yes. Nigh you cant aha.,ham,0
make that 3! 4 fucks sake?! x,ham,0
I AM AT A PARTY WITH ALEX NICHOLS,ham,0
From here after The performance award is calculated every two month.not for current one month period..,ham,0
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,ham,0
Oh k. . I will come tomorrow,ham,0
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam,1
